,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
156,GO_Biological_Process_2021,dynamin family protein polymerization involved in mitochondrial fission (GO:0003374),1/8,0.0603540856180015,0.350246211804314,0,0,18.4025974025974,51.66578236108292,DNM1
157,GO_Biological_Process_2021,regulation of proton transport (GO:0010155),1/8,0.0603540856180015,0.350246211804314,0,0,18.4025974025974,51.66578236108292,SLC9A3R1
158,GO_Biological_Process_2021,establishment of Golgi localization (GO:0051683),1/8,0.0603540856180015,0.350246211804314,0,0,18.4025974025974,51.66578236108292,SLC9A3R1
159,GO_Biological_Process_2021,response to epinephrine (GO:0071871),1/8,0.0603540856180015,0.350246211804314,0,0,18.4025974025974,51.66578236108292,PDE4B
160,GO_Biological_Process_2021,synaptic vesicle budding (GO:0070142),1/8,0.0603540856180015,0.350246211804314,0,0,18.4025974025974,51.66578236108292,DNM1
161,GO_Biological_Process_2021,translocation of molecules into host (GO:0044417),1/8,0.0603540856180015,0.350246211804314,0,0,18.4025974025974,51.66578236108292,THOC6
162,GO_Biological_Process_2021,mitochondrial tRNA processing (GO:0090646),1/8,0.0603540856180015,0.350246211804314,0,0,18.4025974025974,51.66578236108292,TRNT1
163,GO_Biological_Process_2021,mitotic spindle elongation (GO:0000022),1/8,0.0603540856180015,0.350246211804314,0,0,18.4025974025974,51.66578236108292,AURKB
164,GO_Biological_Process_2021,mitotic spindle midzone assembly (GO:0051256),1/8,0.0603540856180015,0.350246211804314,0,0,18.4025974025974,51.66578236108292,AURKB
165,GO_Biological_Process_2021,viral mRNA export from host cell nucleus (GO:0046784),1/8,0.0603540856180015,0.350246211804314,0,0,18.4025974025974,51.66578236108292,THOC6
166,GO_Biological_Process_2021,ion transport (GO:0006811),3/116,0.061457637668942,0.350246211804314,0,0,3.4464368886818817,9.61351573345077,PANX2;SLC12A5;SLC1A1
167,GO_Biological_Process_2021,myeloid cell differentiation (GO:0030099),2/52,0.0615168813004335,0.350246211804314,0,0,5.175163398692811,14.430651512377356,IFI16;TET2
168,GO_Biological_Process_2021,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),8/547,0.0632325033515777,0.350246211804314,0,0,1.949288806431664,5.381863231659357,HHEX;HDAC3;IFI16;NACC2;ZNF219;E2F1;ZMYND11;SMARCA2
169,GO_Biological_Process_2021,acid secretion (GO:0046717),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,SLC9A3R1
170,GO_Biological_Process_2021,negative regulation of bone resorption (GO:0045779),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,GPR137
171,GO_Biological_Process_2021,negative regulation of exocytosis (GO:0045920),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,ATP9A
172,GO_Biological_Process_2021,negative regulation of necroptotic process (GO:0060546),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,SLC25A4
173,GO_Biological_Process_2021,regulation of dendritic cell antigen processing and presentation (GO:0002604),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,CD68
174,GO_Biological_Process_2021,neurotransmitter receptor transport to postsynaptic membrane (GO:0098969),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,STX1B
175,GO_Biological_Process_2021,organic acid catabolic process (GO:0016054),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,MPST
176,GO_Biological_Process_2021,embryonic forelimb morphogenesis (GO:0035115),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,CACNA1C
177,GO_Biological_Process_2021,positive regulation of autophagy of mitochondrion (GO:1903599),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,SLC25A4
178,GO_Biological_Process_2021,regulation of transmembrane transporter activity (GO:0022898),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,CHRM3
179,GO_Biological_Process_2021,histone phosphorylation (GO:0016572),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,NEK11
180,GO_Biological_Process_2021,response to UV-C (GO:0010225),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,IMPACT
181,GO_Biological_Process_2021,interleukin-23-mediated signaling pathway (GO:0038155),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,TYK2
182,GO_Biological_Process_2021,L-ascorbic acid metabolic process (GO:0019852),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,SLC23A2
183,GO_Biological_Process_2021,tetrahydrofolate interconversion (GO:0035999),1/9,0.0676392402357157,0.350246211804314,0,0,16.101461038961038,43.37036390482204,MTHFD2L
184,GO_Biological_Process_2021,endomembrane system organization (GO:0010256),4/199,0.0693584825285328,0.350246211804314,0,0,2.6693835965359143,7.12316157040096,SLC9A3R1;REEP5;SPTSSB;DNM1
185,GO_Biological_Process_2021,regulation of macromolecule metabolic process (GO:0060255),4/200,0.0703673025895698,0.350246211804314,0,0,2.655629139072848,7.0481103099362015,STX1B;ZNF827;NOVA1;HMG20B
186,GO_Biological_Process_2021,defense response to symbiont (GO:0140546),3/124,0.0719794284372953,0.350246211804314,0,0,3.2172683775554587,8.465839309761728,IFI16;ZMYND11;IFIT3
187,GO_Biological_Process_2021,dicarboxylic acid metabolic process (GO:0043648),2/57,0.072233750483877,0.350246211804314,0,0,4.703505644682116,12.36009735614786,ALDH1L1;MTHFD2L
188,GO_Biological_Process_2021,positive regulation of interferon-gamma production (GO:0032729),2/57,0.072233750483877,0.350246211804314,0,0,4.703505644682116,12.36009735614786,PDE4D;PDE4B
189,GO_Biological_Process_2021,eye development (GO:0001654),2/58,0.0744450307593925,0.350246211804314,0,0,4.619281045751634,11.999479895254678,RAB18;CACNA1C
190,GO_Biological_Process_2021,negative regulation of cAMP-mediated signaling (GO:0043951),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,PDE4D
191,GO_Biological_Process_2021,negative regulation of establishment of protein localization (GO:1904950),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,NDFIP2
192,GO_Biological_Process_2021,negative regulation of lymphocyte apoptotic process (GO:0070229),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,AURKB
193,GO_Biological_Process_2021,negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,SLC9A3R1
194,GO_Biological_Process_2021,negative regulation of protein autophosphorylation (GO:0031953),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,IMPACT
195,GO_Biological_Process_2021,cellular response to acetylcholine (GO:1905145),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,CHRM3
196,GO_Biological_Process_2021,cellular response to acidic pH (GO:0071468),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,IMPACT
197,GO_Biological_Process_2021,cellular response to leucine starvation (GO:1990253),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,IMPACT
198,GO_Biological_Process_2021,cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,CD68
199,GO_Biological_Process_2021,cellular response to oxygen levels (GO:0071453),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,ATP6V1A
200,GO_Biological_Process_2021,negative regulation of transcription by competitive promoter binding (GO:0010944),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,HHEX
201,GO_Biological_Process_2021,regulation of high voltage-gated calcium channel activity (GO:1901841),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,PDE4B
202,GO_Biological_Process_2021,negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,IMPACT
203,GO_Biological_Process_2021,chloride ion homeostasis (GO:0055064),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,SLC12A5
204,GO_Biological_Process_2021,neuron remodeling (GO:0016322),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,ADGRB3
205,GO_Biological_Process_2021,regulation of macrophage migration (GO:1905521),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,MTUS1
206,GO_Biological_Process_2021,regulation of store-operated calcium entry (GO:2001256),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,SARAF
207,GO_Biological_Process_2021,forelimb morphogenesis (GO:0035136),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,CACNA1C
208,GO_Biological_Process_2021,removal of superoxide radicals (GO:0019430),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,PRDX1
209,GO_Biological_Process_2021,histone H4 deacetylation (GO:0070933),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,HDAC3
210,GO_Biological_Process_2021,positive regulation of keratinocyte migration (GO:0051549),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,MAPRE2
211,GO_Biological_Process_2021,L-glutamate transmembrane transport (GO:0015813),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,SLC1A1
212,GO_Biological_Process_2021,sulfur amino acid catabolic process (GO:0000098),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,MPST
213,GO_Biological_Process_2021,monovalent inorganic anion homeostasis (GO:0055083),1/10,0.0748682748782873,0.350246211804314,0,0,14.311688311688313,37.09625453392642,SLC12A5
214,GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),6/379,0.0750414864355766,0.350246211804314,0,0,2.1021645644781115,5.444005351690183,SLC9A3R1;NACC2;E2F1;SMARCA2;GPLD1;IFIT3
215,GO_Biological_Process_2021,regulation of gene expression (GO:0010468),13/1079,0.0763031241707767,0.350246211804314,0,0,1.6127619374785298,4.149703226458125,NDFIP2;TGIF2;SMARCA2;STX1B;RIMS1;NWD1;ZNF827;IFI16;NOVA1;ZNF219;E2F1;HMG20B;MYBL2
216,GO_Biological_Process_2021,plasma membrane bounded cell projection organization (GO:0120036),3/128,0.0775235653242791,0.350246211804314,0,0,3.113684210526316,7.96223019050523,SLC9A3R1;MICALL1;FAM161B
217,GO_Biological_Process_2021,cellular response to insulin stimulus (GO:0032869),3/129,0.0789382325444093,0.350246211804314,0,0,3.088815789473684,7.842780043842932,ATP6V1A;GPLD1;ATP6V0A1
218,GO_Biological_Process_2021,negative regulation of bone remodeling (GO:0046851),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,GPR137
219,GO_Biological_Process_2021,regulation of cytoplasmic transport (GO:1903649),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,ATP9A
220,GO_Biological_Process_2021,negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,SLC9A3R1
221,GO_Biological_Process_2021,negative regulation of programmed necrotic cell death (GO:0062099),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,SLC25A4
222,GO_Biological_Process_2021,regulation of endocytic recycling (GO:2001135),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,ATP9A
223,GO_Biological_Process_2021,cellular response to increased oxygen levels (GO:0036295),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,ATP6V1A
224,GO_Biological_Process_2021,negative regulation of steroid biosynthetic process (GO:0010894),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,DKKL1
225,GO_Biological_Process_2021,cellular response to superoxide (GO:0071451),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,PRDX1
226,GO_Biological_Process_2021,chromatin-mediated maintenance of transcription (GO:0048096),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,CDCA4
227,GO_Biological_Process_2021,complement receptor mediated signaling pathway (GO:0002430),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,GPLD1
228,GO_Biological_Process_2021,nucleus localization (GO:0051647),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,SLC9A3R1
229,GO_Biological_Process_2021,ER-associated misfolded protein catabolic process (GO:0071712),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,UGGT2
230,GO_Biological_Process_2021,establishment of epithelial cell apical/basal polarity (GO:0045198),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,SLC9A3R1
231,GO_Biological_Process_2021,tetrahydrofolate metabolic process (GO:0046653),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,MTHFD2L
232,GO_Biological_Process_2021,positive regulation of triglyceride biosynthetic process (GO:0010867),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,GPLD1
233,GO_Biological_Process_2021,monocyte differentiation (GO:0030224),1/11,0.082041618927272,0.350246211804314,0,0,12.87987012987013,32.20648378609581,IFI16
234,GO_Biological_Process_2021,defense response to virus (GO:0051607),3/133,0.0847089177458464,0.350246211804314,0,0,2.993168016194332,7.388738202810933,IFI16;ZMYND11;IFIT3
235,GO_Biological_Process_2021,anterior/posterior pattern specification (GO:0009952),2/63,0.0858152602117776,0.350246211804314,0,0,4.239579984999464,10.410536373337996,HHEX;NEUROG1
236,GO_Biological_Process_2021,plasma membrane organization (GO:0007009),2/64,0.0881489218191783,0.350246211804314,0,0,4.170988825637782,10.130195686037554,SLC9A3R1;MICALL1
237,GO_Biological_Process_2021,protein mono-ADP-ribosylation (GO:0140289),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,PARP8
238,GO_Biological_Process_2021,negative regulation of cell division (GO:0051782),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,AURKB
239,GO_Biological_Process_2021,ATP transport (GO:0015867),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,SLC25A4
240,GO_Biological_Process_2021,regulation of B cell apoptotic process (GO:0002902),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,AURKB
241,GO_Biological_Process_2021,negative regulation of heart contraction (GO:0045822),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,PDE4D
242,GO_Biological_Process_2021,regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,PDE4D
243,GO_Biological_Process_2021,C-terminal protein amino acid modification (GO:0018410),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,GPLD1
244,GO_Biological_Process_2021,calcium ion-regulated exocytosis of neurotransmitter (GO:0048791),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,RIMS1
245,GO_Biological_Process_2021,cellular response to fluid shear stress (GO:0071498),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,HDAC3
246,GO_Biological_Process_2021,regulation of keratinocyte migration (GO:0051547),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,MAPRE2
247,GO_Biological_Process_2021,cochlea morphogenesis (GO:0090103),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,NEUROG1
248,GO_Biological_Process_2021,dermatan sulfate biosynthetic process (GO:0030208),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,CHST12
249,GO_Biological_Process_2021,regulation of nucleobase-containing compound metabolic process (GO:0019219),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,NOVA1
250,GO_Biological_Process_2021,phasic smooth muscle contraction (GO:0014821),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,NEUROG1
251,GO_Biological_Process_2021,double-strand break repair via break-induced replication (GO:0000727),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,GINS2
252,GO_Biological_Process_2021,positive regulation of actin filament depolymerization (GO:0030836),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,WASHC2C
253,GO_Biological_Process_2021,regulation of sister chromatid cohesion (GO:0007063),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,ESPL1
254,GO_Biological_Process_2021,regulation of triglyceride catabolic process (GO:0010896),1/12,0.0891596984900511,0.350246211804314,0,0,11.708382526564344,28.302979280758237,GPLD1
